microresnet_ghost_loss,microresnet_loss,microresnet_loss_alpha_0.3_temperature_2,microresnet_loss_alpha_0.3_temperature_4,microresnet_loss_alpha_0.3_temperature_8,microresnet_loss_alpha_0.5_temperature_2,microresnet_loss_alpha_0.5_temperature_4,microresnet_loss_alpha_0.5_temperature_8,microresnet_loss_alpha_0.7_temperature_2,microresnet_loss_alpha_0.7_temperature_4,microresnet_loss_alpha_0.7_temperature_8,microresnet_loss_alpha_0.9_temperature_2,microresnet_loss_alpha_0.9_temperature_4,microresnet_loss_alpha_0.9_temperature_8
2.0368813642150605,1.9964397380419088,0.7906729021035802,1.1601589608680256,1.084707216381112,0.9544142809365412,1.5780659874381922,1.4782707517409264,1.1415443437178727,1.9674911316093584,1.862260080359476,1.3512403407060276,2.4176449659840227,2.2338544456550227
2.058122985808136,1.993727280660664,0.7949364473447775,1.1571540616052536,1.0916258285722464,0.9456878527046164,1.566994945106604,1.4777651631923587,1.1575043070346802,1.9695038024116964,1.8586098696569653,1.3585978661046918,2.4196878186882,2.249191368327421
2.053722425190079,1.9914468404886967,0.792772699804867,1.157296097949338,1.0964147855558664,0.9512601057281884,1.5678858757019043,1.4764376595197126,1.1512609464128305,1.968789789682764,1.8617677304445928,1.3580638908059397,2.4206312922260644,2.245810301407524
2.055540246122024,1.9956256187785315,0.7934544754150273,1.1586727865821564,1.0925590380683274,0.9553836640494558,1.5720548782202288,1.4803880370791307,1.1577947389744128,1.9766826312560253,1.8607631168706948,1.3524304117693011,2.4192261753789603,2.2403342144568557
2.055730772445269,1.998215662548914,0.7949560276992486,1.154476937430594,1.0914665486501611,0.9558286770530368,1.5733954476578462,1.4788884067779309,1.1602091859368715,1.9652297164473085,1.8571137936828688,1.3547504178398406,2.420203710456029,2.2325022650496735
2.050079553328512,2.002942305086824,0.8012373025155128,1.161048582905089,1.0901298350690272,0.9635126121208796,1.5847345212536394,1.4862178652487752,1.1571443151025211,1.9772521126300784,1.8564969173172856,1.3573021083841543,2.41778373352402,2.2415694495296234
2.0537920254270743,2.007030617550511,0.7926198840141296,1.152900998549693,1.0926897472432813,0.9538311069578772,1.5663724436479456,1.4874610041108582,1.1542782705763113,1.9707932578938088,1.8612969244837456,1.3590327606481665,2.419859050789757,2.239222346669268
2.0480099870725668,1.9951768098279947,0.8005861479912877,1.157487584501886,1.0960634649562104,0.95730979576745,1.5871780342458155,1.490137267295662,1.1592781336411186,1.9691576308301648,1.8657813980756208,1.3579225767299037,2.424818380714377,2.235432893723783
2.058155715008221,2.00317563272803,0.7952256905453284,1.1637680797320802,1.0967234507241213,0.9516886170867764,1.5797211291540003,1.4805830366471235,1.1579434607949708,1.9743544771848127,1.856624292290729,1.3623680946467174,2.415955509066277,2.238304428737182
2.050789236412634,1.9925818864037008,0.7927391838539591,1.1657499756349627,1.0954643196766944,0.95797514686804,1.5767215834859083,1.4844025873467137,1.1583518896566327,1.979225774860138,1.8671663993459835,1.3534404912872997,2.4282366884943776,2.246108110603469
2.062427325017007,2.016865490647533,0.8002149586177543,1.1600750911876063,1.098532261750887,0.9590424049235976,1.583091811755734,1.492277526184726,1.1663718177839313,1.9751027099921568,1.865158048127313,1.3659214482587927,2.417234915601628,2.23003436049537
2.057294451062332,2.003561197339421,0.7985224917416682,1.16269142502714,1.093689607232428,0.9620487345454029,1.5857108553962025,1.4931077948006828,1.1548436906026758,1.9751945389506151,1.871028331234632,1.366667699935796,2.425173726228192,2.2427752286271976
2.0549877830173657,2.0077965451628352,0.7932413901819293,1.1605367954734649,1.0966514606609978,0.9608697145796188,1.569181976720805,1.4946345115256736,1.1567229998995885,1.981569712424217,1.8719732044907784,1.3639704306107348,2.440393624708171,2.239870914412886
2.0525239574939698,2.007166897854232,0.8012188793448232,1.1584243564044727,1.0983012201231157,0.9543779160055664,1.5854205688857057,1.495011368980798,1.1532049386397651,1.9874422611178035,1.869837868549025,1.350473603019324,2.43732247480651,2.2599398284921866
2.0586004351715905,2.0057353692896225,0.8015172364156874,1.167712210846679,1.0977716494704146,0.9632423090203034,1.5919187443945415,1.4964841671307068,1.1589882794548485,1.986463803159612,1.8675886633451029,1.3716497096564153,2.425948446668932,2.2485069749910203
2.0539287377501387,2.0063030045965444,0.7981109600085432,1.159780920009174,1.1014706490899595,0.9608971064962696,1.5791047540162226,1.49778352765476,1.162289202975495,1.9710558314457567,1.86425251210742,1.3612433978358802,2.4260391689017604,2.2480776328260026
2.049855477974543,2.0043132369170715,0.8031253982382967,1.172664983193283,1.1056253812502108,0.9568536469088796,1.58241235874498,1.501992406137764,1.1681028304197598,1.999276436503281,1.8815572386812367,1.363789532038257,2.439406368433667,2.257562570559704
2.0522505538847744,2.010345678805085,0.8041920080361769,1.1704083781717989,1.10091158252238,0.9594626079130052,1.5897095849751817,1.4976244210587133,1.1610151181745407,1.987123000652284,1.8699355015669328,1.364596878476155,2.44403436787598,2.260977274926422
2.057539004803924,2.0105698791611224,0.8028332222148281,1.161362946643244,1.0975094955900442,0.9670307669798126,1.582363861601066,1.4960021061055802,1.1632546233704022,1.985321188521812,1.8770208465473728,1.3723039259691068,2.439318736495874,2.246499288722377
2.059135216276359,2.006997734384464,0.8004440828357511,1.170482849983303,1.1003131439618747,0.9626438655816686,1.586456664687837,1.4985193065975024,1.1666112639714994,1.974986850758038,1.8728332696363443,1.374049981079443,2.4341364763581845,2.2554071400781424
2.0473939829775136,2.0118912635252,0.8050752632758197,1.1676974413949814,1.1106929065626296,0.961305181998426,1.579327683619526,1.4928870423675498,1.1667379419821913,1.9973979712752128,1.863741100901533,1.3759062869469527,2.4255692455774684,2.2435143100636084
1.949006324533916,1.855007822556264,0.7200662531816137,1.0625219360336928,1.011239994517373,0.8642026708863885,1.4619503768203814,1.3932165797714078,1.0495504224696732,1.831201071934322,1.7395968595734033,1.2378513581307649,2.2595507190050674,2.096297984232988
1.9097975590040008,1.8276563946853208,0.697359556889595,1.043088858237352,0.996017969477817,0.8357718339966386,1.4290210200697564,1.3591555027705629,1.0225708611176143,1.7989928853481325,1.7119458337574054,1.2052264884304815,2.220364774889348,2.0602079017083055
1.900714331575672,1.8116236598900213,0.6915863732547711,1.032942856669121,0.9873820532618276,0.8282726885717543,1.420369015325366,1.357836756559894,1.0174790361653203,1.7944273966962418,1.7173132307998968,1.1971864159149892,2.200218719594619,2.0607250236794163
1.8987543009736043,1.8052400688990915,0.6833671694216521,1.0284687029126356,0.9857129306744432,0.827379752455465,1.42149237049815,1.3447130397152718,1.0021753783726022,1.7868796215032985,1.699017664660578,1.1840236824186867,2.1974197049884845,2.052666015027429
1.9008418486246368,1.7951957496535746,0.6819072773541941,1.0244857097220847,0.9840606508962334,0.8246557281145355,1.419650508314752,1.3487476012895785,0.9977171963742932,1.7884986138404788,1.6918644810576573,1.1809349529578557,2.1756572284357016,2.043384401694588
1.886371226566832,1.7829641320211502,0.6808236236767391,1.0200806656456969,0.9838781404068404,0.8208733034865631,1.4065913041229443,1.3473707416173442,0.9954633131966262,1.7843375766978544,1.6984601127522072,1.1758512453654844,2.188772978989974,2.047885076469168
1.8891263956304096,1.7965161736359072,0.6748668021710632,1.0223448067674856,0.981190969876926,0.8130625437592607,1.4118640828315558,1.345808164238015,0.9995151012754806,1.7747965624265354,1.6942118363612144,1.1815637539109916,2.192135084315639,2.03471691986484
1.8957830207122257,1.7910822343338482,0.6765649648731017,1.0202457784386851,0.9791625753388076,0.8134207789550352,1.4058056103299037,1.340566289699291,0.9981896569356894,1.7679086069926582,1.6867531909967015,1.1772736635659358,2.1744838282275385,2.040001131079691
1.8922869092058343,1.7822867991674285,0.6745366781873776,1.0172246686942743,0.973363450725975,0.8143520371993179,1.409323299937236,1.3413536091289862,0.9894734259761508,1.7624113489599789,1.6779278663113295,1.169492053711201,2.185819533474915,2.0412749917915716
1.883929651411598,1.7785556856018807,0.672600349349439,1.0141976442178495,0.9748967488098632,0.8076517197787,1.4090074380035595,1.3411067443735458,0.9897411762905852,1.7661913365049435,1.682557959385845,1.183051771520044,2.1741074515730525,2.0333424233414634
1.892031613823093,1.7899683723059456,0.6735084032463601,1.0147445183580794,0.9744170515433602,0.8105416297912598,1.4123833682530982,1.338894981862334,0.9943158036607612,1.7652470849054245,1.682141041816653,1.1664818715866263,2.1820277301856623,2.032143293134392
1.878900154472312,1.7813232576145843,0.6710155068151177,1.0134035708654263,0.9741698758071644,0.8106015118796502,1.3923024762317042,1.336356481017969,0.9863828423687868,1.764578283290424,1.676301790625238,1.1748250957645114,2.16666422841494,2.0292093576982504
1.870343849787017,1.7830509971779631,0.6693253128424935,1.0133196205434287,0.9719146098322272,0.8086263825521445,1.4017983949397836,1.3314893718265817,0.9835961291857084,1.7677290021915877,1.681326180162942,1.1626171603836977,2.1725903209822865,2.0304045076565362
1.879394968757239,1.7797767314154778,0.6672921174627435,1.01141146214112,0.9700310654042626,0.805917391463009,1.4057413208515137,1.3339927019670492,0.9823334165241407,1.7663479729381668,1.6878942580479186,1.1647651527848697,2.162554222604503,2.0241491376896343
1.870401268115129,1.7730901021786662,0.6723003106196518,1.011496855779682,0.9690896123266586,0.8069023006712385,1.3921600385090274,1.3371821144962557,0.9823059826860648,1.7685945110247874,1.6821898767710342,1.1621844103879029,2.1645728392369303,2.022088836221134
1.882480517067873,1.7906924141642382,0.6675940451719572,1.0060340143225688,0.9677337273917236,0.8014077864339589,1.3877780820097765,1.3400625499618022,0.9850893077033256,1.7678481575168308,1.6758722722377923,1.1554997743243147,2.1613352509105908,2.023129404048481
1.8738928115581308,1.779017778003917,0.668251871071813,1.0125218715204305,0.9718273657057293,0.8012177398442613,1.3954744003617856,1.3337786703768288,0.976105354478597,1.7606631041792653,1.673676710909285,1.1600491701794402,2.1631276528243824,2.023022738868928
1.8648927894699605,1.7764384328861675,0.663346706220256,1.0046511623255736,0.9686378780228404,0.8074927961125093,1.399439834572775,1.335452539231771,0.9780605785986956,1.7571921610771235,1.6755398338103231,1.159049297232762,2.17248249541768,2.0283661702709734
1.882741250650352,1.7760294477653016,0.6618753433075097,1.00822338667672,0.9679309015383806,0.8037766372151387,1.3867959043254023,1.335141721283993,0.9744794888569572,1.7579491678101329,1.6789545976292446,1.1553317651419384,2.151655802031612,2.0253821266886525
1.8776375113240893,1.780346657613964,0.6638192795883969,1.0078447173013712,0.9666690181588272,0.7975329854299346,1.3931652493489064,1.3310092016864006,0.9814345100346732,1.760685434121915,1.681695436882546,1.1585616870304507,2.156512744286481,2.014796407021525
1.87737340603948,1.773579022158747,0.6629563262090659,1.00113993593494,0.9676310930715496,0.7998516573320569,1.3915284689125198,1.3296040327042875,0.9836827941867702,1.7593412749907549,1.6690413863457685,1.1605125816581805,2.152695529601153,2.0245613716447446
1.8702476896593327,1.7646138814404189,0.6618324984674868,1.0086787777483617,0.9644387757686704,0.8001036554041421,1.3892566285779715,1.324587428661259,0.9791596678211866,1.752239802304436,1.678868411751964,1.1539825746775283,2.150415944016498,2.0186105750100998
1.873410627055351,1.7638971637886809,0.6643421233005231,1.006929770455031,0.96663267960024,0.7945428226914857,1.387043556898756,1.327720052445941,0.9748502750225994,1.748251564972236,1.6742276959407054,1.1491851517001686,2.1574796645537666,2.0145811138250638
1.874938727644704,1.7735801858975149,0.6605316717606371,0.9995632636577576,0.9622726794094076,0.8006193569249205,1.3902802924670832,1.325011883855171,0.980861105272532,1.7489911086114167,1.6706619979170585,1.157512932024953,2.1534539104422645,2.018771807251074
1.8727758933821,1.7722389999862826,0.6613870487188744,1.008445078149781,0.9659770743926164,0.7902087396977807,1.3895782942662154,1.3273667033066223,0.9708444662106313,1.7540485761354647,1.6747305100531225,1.1532411073784694,2.15220448153708,2.0187061836042672
1.8650830956676123,1.761577151925363,0.6585145554579127,1.0003732762983084,0.9687206528680709,0.7955665975580435,1.3868910086429334,1.3329022345335588,0.974085157637096,1.749976177959491,1.6685010127704163,1.1427616853543254,2.1483204733685155,2.016247862745124
1.8641186385508388,1.7615312002503964,0.6604975428422699,1.0029026652541002,0.965197642440991,0.7939376859256374,1.3854588251894393,1.323715765153051,0.9750660406354138,1.749740272836612,1.6643071711215829,1.1591524243964564,2.15747723250133,2.010339448214187
1.864765750477686,1.7693029462224077,0.6582288362485978,1.0068539118827762,0.9675795815484908,0.7929020374632247,1.3874219707820727,1.327827994475889,0.9701303129305924,1.751779432491878,1.669367953639506,1.1516978284891914,2.154572932616524,2.014956130700953
1.8737220852576253,1.7705803752860143,0.6578608177354573,1.004863787032759,0.968711964614556,0.7892126913570687,1.3867436912663451,1.3309367535364292,0.9733017186069732,1.7485555550631355,1.673384721321828,1.1544824539852874,2.151532602432134,2.0146788139172527
1.8610594239076383,1.761375378769682,0.6584661680719127,1.010310660237851,0.9613028531489164,0.7916064297451693,1.3784601255451017,1.3223944972543156,0.9737887187382144,1.739039153089304,1.665482900026814,1.1549405876327965,2.148410883401056,2.0119404994008487
1.8701667087462248,1.7691491461166031,0.6585727726559505,1.004472470192043,0.9629488146823384,0.7889186950290904,1.3814226529177498,1.3268215366641578,0.96897795072297,1.740098407506333,1.673266894677106,1.140025600447984,2.154847453317374,2.012958838811616
1.8609048423864647,1.7491882414464146,0.6554838631616529,1.001589086049658,0.95959158458978,0.7970205379264129,1.382666014039608,1.3205135330519713,0.963090028299395,1.752304358555533,1.6702461703049252,1.1389937120325424,2.144368584808486,2.0137411273653854
1.870927447248298,1.763253708324774,0.6546253109222178,1.002559277255212,0.960829204153222,0.7989424701846773,1.3823637907462352,1.3278333035576375,0.9694024251245172,1.7452842667889412,1.671159518649206,1.1509127679383355,2.1448344089795865,2.018759076857506
1.858252907957872,1.761234526134208,0.655084250985509,0.9965575683452284,0.9588518173188504,0.7919048842261819,1.379300776345041,1.3226083050603452,0.96312006492444,1.7408996707643083,1.6724290305086411,1.1426250074830506,2.1461773808959803,2.011844456348273
1.858828772059487,1.757536792084384,0.6570539273264463,0.9993100614498948,0.9600805454241956,0.7864901726812963,1.3745597134465757,1.3272259311602854,0.9696064763666724,1.7542198686038746,1.6666321452621304,1.1469168841381512,2.151220636904392,2.0166728969120307
1.865047192939407,1.757973456931541,0.6592302808676229,0.9970521718034964,0.9583325809834864,0.7842862485619762,1.3758609099766177,1.3252035986127146,0.9641386759860436,1.7457288119494152,1.6715057045602433,1.146023811434236,2.1418080768926675,2.01563902858578
1.858398796652284,1.760493539483346,0.6545807199404977,0.9996373819573152,0.9581808716134952,0.7898444993721555,1.3750043043395137,1.3252856569826756,0.970539769705604,1.7416521344343414,1.669604830424804,1.1431623707951792,2.1484433263159164,1.9983241250143027
1.8620168677986129,1.7536909976578734,0.6527100430272729,0.9975829345490926,0.9607226315056882,0.7865690725386295,1.3801609369190149,1.326833721621872,0.96867873662573,1.7421361372598907,1.6565071597428578,1.1447192191162987,2.1489629855241312,2.0125175293754127
1.8597406081836243,1.763843399179561,0.6561001354013868,0.9976223711772344,0.9601682212651538,0.7877602260131056,1.376057485485321,1.3232320291002084,0.9676111273448486,1.746605520053288,1.6521974445303993,1.1406384339113065,2.1473789519970983,2.0024753860805347
1.8615543769143728,1.7596656303576497,0.6510274932360101,0.9977905311243004,0.958347349368093,0.7842482289542323,1.3777614402039278,1.3218521077919494,0.965935908924893,1.7431180806416076,1.6547053338926467,1.154116984828354,2.132398381257606,2.007210389122634
1.8530757692463868,1.7447959370625294,0.6398272664498186,0.9833348426977386,0.949061777128283,0.7720148976501602,1.3656492367424928,1.3104834413284536,0.9575735286373616,1.724492059644226,1.6489672947417744,1.131181722711724,2.126376253259761,1.9838267448917983
1.830101019281256,1.7331813948843486,0.6366410314884332,0.9807622431184324,0.9476148269670394,0.7713965983189586,1.3562404129206371,1.3060095410822603,0.9430743487899566,1.7222579409704184,1.6372014332915206,1.1214426486083613,2.11549149358364,1.9791648125709476
1.8470513183442527,1.7387505632532223,0.6367154498691754,0.9774998668819436,0.9423876927636772,0.7696050625018147,1.3587527421429335,1.304356372874716,0.9458582408897712,1.7196925750473882,1.638828331552198,1.1185135352032265,2.114203972279873,1.9819806359917915
1.8377951584813537,1.739536795164923,0.6402854609977254,0.9764909422611032,0.9445670736415308,0.7674907659325758,1.361897404541445,1.3054820683301258,0.945812747606536,1.7133269273411589,1.6421451934463227,1.1206328263673029,2.1192310963140426,1.9812934895610566
1.8397616087018376,1.7341954357483809,0.6412239734778928,0.9784170316003472,0.9463669747647728,0.7705594098476498,1.356813950002041,1.3040743361958458,0.9510902500213564,1.7146891901255263,1.6463996864035917,1.1251861274699726,2.11587758930138,1.9745584854384517
1.8365238627509388,1.7332905497392426,0.6350706958252451,0.9800599484187564,0.9399412518267132,0.7712095279217986,1.353694106001988,1.300636878098978,0.9450883203760132,1.7206880710923764,1.639017545963492,1.1223946456104288,2.1135973570596835,1.9805856595563767
1.8425556555428468,1.7309421096616389,0.6356794231992853,0.9792515121762404,0.9468880503073984,0.7720435118431326,1.3535151146257016,1.2954652891744434,0.9440149608475472,1.7086935326876238,1.642414862542506,1.1252189542326476,2.108157166434676,1.9709067305030725
1.8378071891682228,1.7321347757373624,0.6338914492551018,0.9795824647559536,0.9485390965286118,0.7765784045619428,1.361259539109057,1.302979072646412,0.9471135834598784,1.7112139338422614,1.6435027156034698,1.1172062210414722,2.1105452263751605,1.983065258206614
1.8399164115681368,1.7351686573394425,0.635906400049434,0.9777761135259856,0.9407206325579788,0.7671300378601874,1.3540876073300685,1.3031718034268645,0.9430322220258396,1.710620364874525,1.6360329325546694,1.110794055492372,2.1008313668658363,1.9891391559634977
1.8346588303670857,1.7209016035889726,0.6324721591551895,0.9815650237795642,0.9428186928829574,0.7741275938880413,1.35341653220184,1.3005825494561354,0.9398639775298137,1.7108533714738343,1.6310780713015505,1.124328391631241,2.111230760584097,1.9840557697179066
1.8330560541518808,1.7290566290735894,0.6346665693975776,0.9778736151392808,0.9446524950244544,0.7675029077493322,1.3624135533257211,1.303003658723953,0.9388730001571538,1.7060001012309434,1.637783627071039,1.11309061285175,2.1097892345979696,1.9779310104487193
1.838522299476292,1.7285290703444225,0.6389498895848803,0.9815647466408324,0.9410261028562972,0.7692596898664295,1.3614872968410288,1.302838931303195,0.9467260547915992,1.7091217300166257,1.6307248996041923,1.1167247865511023,2.100944450139389,1.9795036401285235
1.8360195711750509,1.733685071511037,0.6353082251365837,0.9760035056897136,0.941347263658138,0.7690856068030648,1.3568547775068551,1.299731819830892,0.935953981431244,1.7109460879469771,1.635186194458886,1.1102533656008102,2.113598592141096,1.983515716879569
1.836342760668996,1.7194899159014378,0.6392989881203303,0.9764608220980904,0.9413087390877708,0.7721705878787029,1.349692647109556,1.2975565771312665,0.9424389905636876,1.7087179474208667,1.6405741985496658,1.117798971855427,2.1037702112246657,1.9762155162099073
1.830764237267282,1.7261229948619443,0.632495674025982,0.9777477453736698,0.9410887549600332,0.7677284599570058,1.353872941887897,1.3013690896046437,0.940989437310592,1.716487501893202,1.6388430260026547,1.111553111039769,2.10723339718626,1.9740443369921516
1.8345951573623112,1.7311670380785031,0.6381716000302063,0.9776539520534407,0.94003108395335,0.773756575325261,1.3565975845317402,1.3013878289391012,0.943212577906411,1.7140773979904096,1.6366536699597487,1.1211133053540574,2.1161897234294726,1.9849185547255495
1.8332252917082408,1.7173497585384436,0.6341830497355108,0.9751715932965584,0.9422967883632006,0.7684421287015881,1.3523293645180705,1.3017823854675683,0.9463217148695456,1.7069871855513823,1.6341546520857555,1.117938376905973,2.1020104446069663,1.9764553250559151
1.8381922534664568,1.725903924468838,0.6392380631793185,0.9741510293062996,0.9444076947848816,0.7627984116144497,1.3569683191721396,1.29626770565272,0.9365638448759112,1.7133734799407023,1.6437696331297345,1.1115553322655465,2.112909194453598,1.9704568492786965
1.842834171431753,1.7271715366017175,0.6341728611522929,0.9779734100832048,0.942735364674912,0.7705807885550477,1.354784183794885,1.3063218419814049,0.9370811422310216,1.722520767575335,1.6435246714545635,1.1247937537520134,2.109858403120504,1.9839489225231473
1.8319687355509804,1.725198145412728,0.6368150721730479,0.9778444771571536,0.9400698173686368,0.7708653555349316,1.3557565785429972,1.3015749568829451,0.935466078541163,1.7074139240147816,1.6347879323813006,1.1197059549334103,2.108396073741376,1.9854914922543498
1.8341452505277551,1.7235602295917014,0.6338258587643314,0.971931846397917,0.9414443564232048,0.7657327526213263,1.3484503681702382,1.2993271027684516,0.9424677486614804,1.714090513451325,1.6390263427553884,1.1177376778534307,2.101331031535897,1.9741376303041074
1.8305107315483,1.7250391866849817,0.6342024505900605,0.979061148355684,0.9384685597761208,0.7664031817785004,1.348067741412336,1.2964957870180955,0.9422198602610536,1.7105093715745774,1.645385347363894,1.1173078294300365,2.098237318760904,1.9719856312817625
1.82821086849398,1.723401971790187,0.6308093527546319,0.9747972117970362,0.940325721450474,0.7716468670179167,1.358826548242203,1.2974660881340043,0.9369992383605684,1.716840190350857,1.648999131244162,1.1056627561064327,2.108214310368004,1.970384991687277
1.8424672949344605,1.7283707036996436,0.6339135818621692,0.9782645723703876,0.9399259114814232,0.7709418629746303,1.349708435175669,1.2987668710901303,0.9374559966804428,1.7110741550050428,1.6447596937189322,1.1172023330198224,2.1059637255680834,1.9732377913296986
1.841870656403739,1.7216976347481807,0.6355801528067235,0.9770239445254626,0.9394342312422554,0.7682835715810966,1.3556713036564,1.300821492739041,0.9377626862062518,1.7129404578367462,1.640958991197064,1.1084306075444916,2.09950869345604,1.9702686303107024
1.8343361451497773,1.723675596744508,0.6308488337432637,0.97811125687626,0.9322045517089728,0.76406378163706,1.3490377707249672,1.3006806309570742,0.9443680781232732,1.715316794107637,1.6327752137123166,1.108159541169091,2.103188812885138,1.9846334115928397
1.836647675470318,1.7317379405126547,0.6315379460601855,0.9711342935671892,0.9414509391540762,0.7655037909822391,1.3581850903723247,1.2954720040721357,0.9372481398875148,1.7065781290878723,1.6336684001376256,1.1114978058563778,2.10771614450323,1.9813428050111932
1.829190119148216,1.7285456157401395,0.6288579820519518,0.9768486702838516,0.9400799676890264,0.7676049858103018,1.3594828847119265,1.3029258979860778,0.9385258643828388,1.714569137834222,1.631429404248972,1.1153603368403051,2.10841839819613,1.972084015531613
1.8298965537029763,1.7365275002501506,0.6307491356759425,0.9782907400289764,0.936934072953051,0.7656024044279552,1.3514870670445436,1.2948132228973273,0.9371821784302402,1.7136723519591115,1.6420093543084382,1.113470526302562,2.1008216002408195,1.973675965043285
1.834318108265967,1.7321367349161212,0.6352173902494523,0.9716646840505284,0.9450686900207148,0.7681654784685511,1.3502793354756386,1.3018513146568746,0.9334102091581924,1.715167604443972,1.6323030211431595,1.1182865998933993,2.10570520025385,1.9730485192954998
1.841310446524559,1.7359823226318944,0.6300151679674377,0.9760637310764674,0.9364495513689184,0.7656775914189761,1.350464013836268,1.2935168919965738,0.9455567988593256,1.7143913769661008,1.6358254123526763,1.1154429796711562,2.0967069772808142,1.9758331562247118
1.8403004999355888,1.7258958654940282,0.6342883571944273,0.9719068991863514,0.9399923756909188,0.7636488802597651,1.352730474813515,1.2978186590592269,0.9461146910172288,1.7133353762614452,1.633166039691252,1.1153367215105334,2.1041651613572063,1.977886506968447
1.8391882873252223,1.7255041520004075,0.6320163277561403,0.9720319142122098,0.9431117696835256,0.7638562928380259,1.3471411643430704,1.29870218831255,0.9398579980101428,1.7103893631864386,1.6381187280425635,1.110157206997542,2.1049236028700533,1.9760586376995077
1.841942643570473,1.718693785350341,0.6299296401803146,0.974982408916249,0.9420758921776892,0.7642382543410182,1.3488886062141574,1.2971798117508364,0.9396331051121588,1.7132736691428572,1.633418999669497,1.113708091818768,2.0991172418569968,1.972748151825517
1.8313423129908568,1.7222426340098271,0.6314167124231148,0.9826035667258456,0.939203701055873,0.7637095180009027,1.355547858930915,1.2959678346848549,0.9402487424328504,1.7078592249804443,1.6302258187852552,1.1110564124248827,2.104389683364907,1.97933112324961
1.840644614166006,1.7202383871273617,0.6340163657275002,0.9796772785198964,0.9411549176401496,0.7626500582451101,1.3511433226373188,1.2951708108262945,0.9439260394067106,1.7187918107527906,1.6345632292730423,1.1109129603561538,2.103652907149566,1.9691962494569666
1.8350592949201383,1.7236274057032202,0.6339838244116215,0.975247467112968,0.941675530065356,0.7649039162699219,1.3496784817837084,1.298429204984699,0.9389001849057425,1.702118386697891,1.6321226980375207,1.1115331119283691,2.0956205690608307,1.9733520605984856
1.8300147919398744,1.723984268010425,0.6375640338796484,0.9745287977521072,0.941919172206498,0.7598299975590328,1.351049522152337,1.29524807094613,0.942264489505602,1.7069311702952663,1.635055491686477,1.1120352071264517,2.108337373074973,1.9755001851664784
1.837091738305738,1.7280146060392374,0.6271257598686706,0.9727262810368064,0.9418980954858044,0.7627113077341748,1.3554663813632468,1.2974212954721185,0.9320699490244736,1.7100596674872786,1.647971570034466,1.109370639561997,2.097947271278752,1.9853689838248445
1.8301563705019936,1.7292299746247508,0.6348451304313777,0.9777864926611372,0.94074588587217,0.7656653171305157,1.3531142247607335,1.3021775615184814,0.9387025865142608,1.7174189618176512,1.6337736055369267,1.1196336883413212,2.0881415971404755,1.9665274403589157
